"Granularity" "Nodes" "Straightness" "Duration" "Memory"
0 10 0.978200515530955 0.00200009346008301 1009.39775085449
0.532686531153693 11 0.947495222715385 0.023000955581665 1376.2554473877
0.474686531153693 12 0.922549649060945 0.0240020751953125 1151.4183883667
0.456686531153693 13 0.902310149000279 0.0250020027160645 1389.65591430664
0.423686531153693 14 0.889293101620506 0.0320010185241699 1319.27306365967
0.404686531153693 15 0.878207597042457 0.0280020236968994 1296.28363800049
0.403686531153693 16 0.867275365673614 0.0280020236968994 1474.87732696533
0.375686531153693 17 0.858968896402945 0.0300009250640869 1147.58251953125
0.366686531153693 18 0.851379980960377 0.0320010185241699 1438.58924865723
0.360686531153693 19 0.840756856855672 0.0320022106170654 1362.87174224854
0.354686531153693 20 0.832638031367289 0.0330018997192383 1462.78430938721
0.337686531153693 21 0.82442693948018 0.0340020656585693 1406.0923614502
0.315686531153693 22 0.817079176475231 0.0540030002593994 1444.70812225342
0.304686531153693 23 0.812691292428483 0.0340020656585693 1249.19841766357
0.298686531153693 24 0.805652659167906 0.0370020866394043 1184.04914855957
0.289686531153693 25 0.799324044186651 0.0380020141601562 1300.35028839111
0.282686531153693 26 0.796779350004994 0.0390019416809082 1361.65054321289
0.269686531153693 27 0.795798708059424 0.0400030612945557 1296.99880218506
0.268686531153693 28 0.795738341080927 0.0410020351409912 1147.20816802979
0.267686531153693 29 0.790357577781207 0.0430018901824951 1157.26708221436
0.265686531153693 30 0.785999823177216 0.0430021286010742 1143.45758056641
0.250686531153693 31 0.785924918227194 0.0420031547546387 1157.14279174805
0.244686531153693 32 0.784639273362483 0.109005928039551 1602.36582183838
0.239686531153693 33 0.781321438743118 0.0470030307769775 1321.96862792969
0.236686531153693 34 0.77802387836719 0.0430018901824951 1305.1548538208
0.228686531153693 35 0.776855794666966 0.0450029373168945 1498.90093231201
0.224686531153693 36 0.775111113875041 0.0470020771026611 1325.54144287109
0.222686531153693 37 0.776444845081912 0.0520029067993164 1399.09926605225
0.213686531153693 38 0.777832584364763 0.049001932144165 1317.64179229736
0.212686531153693 39 0.77463082542992 0.0500030517578125 1322.55995178223
