"Granularity" "Nodes" "Straightness" "Duration"
0 25 0.957931692989384 0.000999927520751953
0.632664746822717 26 0.958176666985505 0.0440030097961426
0.536664746822717 27 0.951872028962 0.051002025604248
0.511664746822717 28 0.947530028265369 0.0530030727386475
0.498664746822717 29 0.947643975629895 0.0540030002593994
0.481664746822717 30 0.942492359951371 0.0540030002593994
0.473664746822717 31 0.936030988492185 0.0550029277801514
0.460664746822717 32 0.934754882700235 0.0590028762817383
0.444664746822717 33 0.928204741320859 0.0610041618347168
0.440664746822717 34 0.928899219133977 0.0610029697418213
0.421664746822717 35 0.929918166806948 0.0650038719177246
0.391664746822717 36 0.93141698093071 0.0670039653778076
0.376664746822717 37 0.928877009116104 0.100006103515625
0.357664746822717 38 0.925520042323765 0.0700039863586426
0.354664746822717 39 0.917136249264633 0.072005033493042
0.352664746822717 40 0.919207843033017 0.0740039348602295
0.350664746822717 41 0.919163990336934 0.0770039558410645
0.344664746822717 42 0.921088657233674 0.0730040073394775
0.341664746822717 43 0.919239021064927 0.0750041007995605
0.335664746822717 44 0.915134850907578 0.0850050449371338
0.332664746822717 45 0.915961472739179 0.0730040073394775
0.327664746822717 46 0.914670681165274 0.0800049304962158
0.320664746822717 47 0.912345897149551 0.0770039558410645
0.315664746822717 49 0.91032854737075 0.0800039768218994
0.306664746822717 50 0.910189613106972 0.0830039978027344
0.303664746822717 51 0.911271025173521 0.0840039253234863
0.302664746822717 52 0.912977351612491 0.0890049934387207
0.296664746822717 53 0.911426291135667 0.0880050659179688
0.293664746822717 54 0.912242756671807 0.0850048065185547
0.292664746822717 55 0.91332489283137 0.0910048484802246
0.286664746822717 56 0.911977652893292 0.0890049934387207
0.282664746822717 57 0.910047108087775 0.0880050659179688
0.269664746822717 58 0.910463227791618 0.0940060615539551
0.268664746822717 59 0.90934393310752 0.121007204055786
0.261664746822717 60 0.906812353065328 0.0980050563812256
0.260664746822717 61 0.908084411040038 0.102005958557129
0.255664746822717 62 0.907062212534978 0.095005989074707
0.252664746822717 63 0.907996560909583 0.100005865097046
0.250664746822717 65 0.906342634637964 0.100005149841309
0.248664746822717 66 0.907059910743654 0.107005834579468
0.240664746822717 67 0.905919450627731 0.0990049839019775
0.236664746822717 70 0.897984076521832 0.106005907058716
0.234664746822717 71 0.899420920514482 0.105005979537964
0.233664746822717 72 0.899737630754672 0.110006809234619
0.231664746822717 73 0.900846777496907 0.105006217956543
0.229664746822717 75 0.902242367991232 0.105005979537964
0.227664746822717 76 0.901826918257229 0.110007047653198
0.225664746822717 77 0.90256847380967 0.108006000518799
0.223664746822717 78 0.900695486058533 0.111006021499634
0.222664746822717 80 0.897050920123717 0.110006093978882
0.220664746822717 81 0.897789292826609 0.10900616645813
0.218664746822717 83 0.896284170360009 0.113007068634033
0.214664746822717 85 0.895177191980718 0.118006944656372
0.211664746822717 86 0.893617044667687 0.124006986618042
0.210664746822717 87 0.894452941602551 0.120006084442139
0.206664746822717 88 0.894241914577281 0.12300705909729
0.204664746822717 89 0.893916498897301 0.115005970001221
0.202664746822717 90 0.894448868664989 0.119007110595703
0.201664746822717 93 0.897484597095354 0.121006965637207
0.198664746822717 94 0.89809157495865 0.12500786781311
0.195664746822717 95 0.89900226640871 0.125006914138794
0.194664746822717 96 0.899759658609644 0.119007110595703
0.192664746822717 98 0.898406825416922 0.125006914138794
0.190664746822717 99 0.897788012436644 0.129006862640381
0.189664746822717 100 0.896901842711177 0.130007982254028
0.188664746822717 101 0.896413736836086 0.125006914138794
0.187664746822717 102 0.895920521132341 0.132007122039795
0.183664746822717 104 0.895830823307562 0.12900710105896
0.180664746822717 105 0.89650508656201 0.126007080078125
0.179664746822717 107 0.896995111706718 0.133008003234863
0.178664746822717 108 0.896394287223521 0.129008054733276
0.177664746822717 109 0.89577072682711 0.139008045196533
0.176664746822717 110 0.893466850385942 0.13700795173645
0.175664746822717 112 0.894989461400581 0.139008045196533
0.174664746822717 114 0.894085935448564 0.141007900238037
0.172664746822717 115 0.895006927314228 0.135008096694946
0.170664746822717 116 0.894804462057313 0.138007879257202
0.167664746822717 117 0.893697181839159 0.137006998062134
0.166664746822717 118 0.893490254809255 0.136008024215698
0.165664746822717 119 0.894007841589321 0.138007879257202
0.164664746822717 120 0.894337185376135 0.146008014678955
0.163664746822717 121 0.894140279932509 0.146008968353271
0.160664746822717 123 0.894506825012897 0.139008045196533
0.159664746822717 124 0.894495473049153 0.145008087158203
0.157664746822717 127 0.893811263055465 0.146008014678955
0.156664746822717 129 0.895225068439141 0.147007942199707
0.154664746822717 131 0.89610315187137 0.145007848739624
0.153664746822717 132 0.895982100968915 0.153008937835693
0.152664746822717 134 0.895658289327181 0.153008937835693
0.151664746822717 136 0.896030939643941 0.147009134292603
0.150664746822717 138 0.896558195922404 0.153008937835693
0.149664746822717 139 0.897010917556912 0.156009197235107
0.148664746822717 140 0.896065388410371 0.155009031295776
0.147664746822717 141 0.895483578573179 0.151009082794189
0.146664746822717 142 0.895922333816054 0.157009124755859
0.145664746822717 145 0.895850204925195 0.153008937835693
0.143664746822717 148 0.895481835099575 0.160010099411011
0.142664746822717 149 0.895432638618774 0.160008907318115
0.141664746822717 152 0.894199369677942 0.156009197235107
0.140664746822717 154 0.8943594166735 0.169009923934937
0.139664746822717 157 0.895467961835277 0.164010047912598
0.137664746822717 161 0.895701493479841 0.169009923934937
0.135664746822717 163 0.895950875215849 0.168009996414185
0.134664746822717 167 0.896679273140688 0.176009893417358
0.133664746822717 169 0.895632728622824 0.179010152816772
0.131664746822717 170 0.895513269260189 0.170010089874268
0.130664746822717 174 0.895280492978952 0.185009956359863
0.128664746822717 175 0.89487194100746 0.172009944915771
0.127664746822717 177 0.894284613745066 0.177010059356689
0.126664746822717 178 0.893899128830084 0.174010038375854
0.125664746822717 181 0.894504930145907 0.184010028839111
0.124664746822717 183 0.894708549432854 0.21701192855835
0.122664746822717 184 0.894615724253482 0.18300986289978
0.120664746822717 186 0.895565001945933 0.190011024475098
0.119664746822717 189 0.895497673479001 0.182011127471924
0.118664746822717 190 0.895200312804459 0.186010122299194
0.117664746822717 194 0.893753066363288 0.18300986289978
0.116664746822717 196 0.8943200018852 0.196012020111084
0.115664746822717 197 0.894767468212684 0.184010028839111
0.114664746822717 201 0.89543468581611 0.19701099395752
0.113664746822717 203 0.895179591733478 0.194011211395264
0.112664746822717 205 0.89523923049075 0.192010879516602
0.111664746822717 207 0.895076047894615 0.199011087417603
0.110664746822717 211 0.894445184128933 0.193011045455933
0.109664746822717 213 0.894927519965936 0.204011917114258
0.108664746822717 217 0.894686489114134 0.199012041091919
0.107664746822717 220 0.895209087913195 0.21101188659668
0.106664746822717 223 0.894662436469696 0.210011959075928
0.105664746822717 225 0.894444434249041 0.202011823654175
0.104664746822717 229 0.894340665256939 0.214012145996094
0.102664746822717 231 0.894439983157193 0.208011865615845
0.101664746822717 234 0.894386952224312 0.221013069152832
0.100664746822717 240 0.895328153833444 0.222012996673584
0.0996647468227165 243 0.895672984100374 0.225013017654419
0.0986647468227165 245 0.895805386936106 0.216012001037598
0.0976647468227165 249 0.896526410152929 0.213011980056763
0.0966647468227165 250 0.896809493359293 0.224012851715088
0.0956647468227165 256 0.895653170645029 0.225011825561523
0.0946647468227165 259 0.895339212858988 0.235014200210571
0.0936647468227165 263 0.895241056765968 0.232012987136841
0.0926647468227165 265 0.895469546573632 0.227012872695923
0.0916647468227165 268 0.895535017201489 0.236012935638428
0.0906647468227165 271 0.895568657503874 0.231013059616089
0.0896647468227165 276 0.896612375223688 0.243013858795166
0.0886647468227165 280 0.894895507211633 0.233012914657593
0.0876647468227165 285 0.895354480684159 0.244014024734497
0.0866647468227165 289 0.895321531220955 0.249015092849731
0.0856647468227165 293 0.895726649117029 0.244014024734497
0.0846647468227165 297 0.895573672596743 0.25401496887207
0.0836647468227165 302 0.895594387629326 0.250014066696167
0.0826647468227165 306 0.895576164865108 0.257014036178589
0.0816647468227165 309 0.895488430441751 0.248013973236084
0.0806647468227165 314 0.895909013006086 0.269016027450562
0.0796647468227165 318 0.896081995139708 0.295017004013062
0.0786647468227165 324 0.895326800113048 0.26801586151123
0.0776647468227165 327 0.896020270019842 0.275016069412231
0.0766647468227165 336 0.896706053526215 0.27201509475708
0.0756647468227165 339 0.897161170912328 0.281016111373901
0.0746647468227165 343 0.896556874982763 0.29201602935791
0.0736647468227165 348 0.896137021650526 0.279015779495239
0.0726647468227165 356 0.896136665300572 0.290016889572144
0.0716647468227165 363 0.896371846265081 0.284015893936157
0.0706647468227165 371 0.896005715096222 0.296016931533813
0.0696647468227165 375 0.896740339484089 0.306018114089966
0.0686647468227165 379 0.896918597484366 0.297016859054565
0.0676647468227165 386 0.896617397180198 0.30601692199707
0.0666647468227165 394 0.896910534275507 0.305016994476318
0.0656647468227165 400 0.897553721641874 0.319017887115479
0.0646647468227165 405 0.897603626163006 0.32201886177063
0.0636647468227165 418 0.897124236389505 0.326019048690796
0.0626647468227165 428 0.897161632361947 0.336019992828369
0.0616647468227165 431 0.897220305720244 0.331018924713135
0.0606647468227165 438 0.896927506642886 0.348020076751709
0.0596647468227165 448 0.897396603926252 0.352020025253296
0.0586647468227165 456 0.896890492472419 0.347020149230957
0.0576647468227165 463 0.897315063079778 0.359019994735718
0.0566647468227165 474 0.897425802572031 0.366020917892456
0.0556647468227166 484 0.896976581045193 0.367021083831787
0.0546647468227166 495 0.897650713935732 0.390022039413452
0.0536647468227166 508 0.89770096159246 0.424024105072021
0.0526647468227166 517 0.89785980067889 0.399023056030273
0.0516647468227166 529 0.897585913936509 0.408023118972778
0.0506647468227166 541 0.8972023293189 0.414023876190186
0.0496647468227166 553 0.898041171158719 0.428023815155029
0.0486647468227166 563 0.898298242723396 0.42902398109436
0.0476647468227166 576 0.897835807309233 0.4430251121521
0.0466647468227166 592 0.89747314996917 0.444025993347168
0.0456647468227166 606 0.898232459419666 0.462026119232178
0.0446647468227166 621 0.898775539353378 0.473026990890503
0.0436647468227166 640 0.898029765860358 0.485028028488159
0.0426647468227166 656 0.898316556084024 0.54603099822998
0.0416647468227166 669 0.898058552118913 0.503029108047485
0.0406647468227166 687 0.898427832862588 0.537029981613159
0.0396647468227166 708 0.898757988321867 0.561032056808472
0.0386647468227166 726 0.898788762876108 0.570033073425293
0.0376647468227166 750 0.898813870438547 0.58803391456604
0.0366647468227166 771 0.898716921311571 0.610035181045532
0.0356647468227166 796 0.899132535014519 0.630035877227783
0.0346647468227166 819 0.898943159259012 0.655036926269531
0.0336647468227166 849 0.899013454855939 0.662038087844849
0.0326647468227166 876 0.899029249998658 0.703041076660156
0.0316647468227166 904 0.89905125357971 0.704040050506592
0.0306647468227166 939 0.899232062720432 0.741041898727417
0.0296647468227166 970 0.899117158475663 0.751043081283569
0.0286647468227166 1005 0.899401156659223 0.783045053482056
0.0276647468227166 1044 0.899365822380418 0.818046092987061
0.0266647468227166 1086 0.899534044371766 0.86004900932312
0.0256647468227166 1131 0.899486249192628 0.901051998138428
0.0246647468227166 1179 0.899514756341272 0.935053110122681
0.0236647468227166 1237 0.899710313189047 0.999057054519653
0.0226647468227166 1287 0.899511105021878 1.03605914115906
0.0216647468227166 1352 0.899727789569489 1.08706212043762
0.0206647468227166 1422 0.900016586943033 1.17006683349609
0.0196647468227166 1498 0.899802682680784 1.2420711517334
0.0186647468227166 1580 0.900004647272629 1.39908003807068
0.0176647468227166 1674 0.900066061951006 1.41808104515076
0.0166647468227166 1782 0.900264478904686 1.50808596611023
0.0156647468227166 1896 0.900301445159733 1.6260929107666
0.0146647468227166 2030 0.900439276581619 1.79510188102722
0.0136647468227166 2187 0.900403420537139 1.96611189842224
0.0126647468227166 2360 0.900349130397429 2.17312407493591
0.0116647468227166 2570 0.900603045791045 2.44213914871216
0.0106647468227166 2816 0.900526651132675 2.88716506958008
0.00966474682271656 3117 0.900694917885485 3.23018503189087
0.00866474682271656 3484 0.900814605561505 3.77821612358093
0.00766474682271656 3951 0.900879581862468 4.56926107406616
0.00666474682271656 4547 0.900909932317788 5.74232888221741
0.00566474682271656 5363 0.900973242109704 7.53143119812012
0.00466474682271656 6528 0.901099557706237 10.6536099910736
