"Granularity" "Nodes" "Straightness" "Duration"
0 50 0.937015809471164 0.00200009346008301
0.677056112430159 51 0.925982365828881 0.0860049724578857
0.656056112430159 52 0.922022835339227 0.0860049724578857
0.495056112430159 53 0.918365821473893 0.102005958557129
0.483056112430159 54 0.914542160525791 0.101006031036377
0.451056112430159 55 0.904958268589725 0.108006000518799
0.437056112430159 56 0.901972009028914 0.109006881713867
0.419056112430159 57 0.899079053702831 0.12300705909729
0.400056112430159 58 0.888476088352733 0.119006872177124
0.384056112430159 59 0.886229221314856 0.127007007598877
0.338056112430159 60 0.878689260230354 0.136008024215698
0.330056112430159 61 0.876445686017563 0.135008096694946
0.328056112430159 62 0.874547271704643 0.130007028579712
0.325056112430159 63 0.87266641760768 0.133008003234863
0.322056112430159 64 0.871216657129173 0.135007858276367
0.321056112430159 65 0.863864260971842 0.138008117675781
0.319056112430159 66 0.862403466195608 0.142007827758789
0.317056112430159 67 0.860277426037088 0.136007070541382
0.313056112430159 68 0.858340954504647 0.135006904602051
0.291056112430159 69 0.856968405940933 0.144007921218872
0.290056112430159 70 0.855036278081322 0.144009113311768
0.284056112430159 72 0.853197467028633 0.146008968353271
0.280056112430159 73 0.852285225347654 0.158009052276611
0.279056112430159 74 0.851037878533538 0.14900803565979
0.276056112430159 75 0.852514199130673 0.147009134292603
0.270056112430159 76 0.847824903109348 0.153008937835693
0.269056112430159 78 0.848991645726318 0.150008916854858
0.267056112430159 79 0.843815773254149 0.151008129119873
0.266056112430159 80 0.844274562331703 0.156009197235107
0.263056112430159 81 0.845357539466746 0.158009052276611
0.262056112430159 82 0.844679017208484 0.158009052276611
0.259056112430159 84 0.84565398245449 0.160008907318115
0.258056112430159 89 0.842815224067028 0.173010110855103
0.256056112430159 90 0.842599586650539 0.167009115219116
0.248056112430159 92 0.843296016540192 0.17101001739502
0.247056112430159 93 0.84225435579367 0.170010089874268
0.243056112430159 94 0.841716013692627 0.177011013031006
0.241056112430159 95 0.841029717103868 0.177010059356689
0.240056112430159 96 0.841921206452483 0.180010080337524
0.237056112430159 98 0.842958219251985 0.184010982513428
0.226056112430159 99 0.843094647758574 0.186011075973511
0.225056112430159 100 0.839562171782348 0.182009935379028
0.224056112430159 101 0.840636918734217 0.185009956359863
0.223056112430159 103 0.841213745620286 0.184010028839111
0.222056112430159 104 0.841460031906866 0.19101095199585
0.220056112430159 106 0.842201281456705 0.192011117935181
0.218056112430159 107 0.841599437255321 0.196011066436768
0.216056112430159 108 0.841649951189918 0.193011045455933
0.215056112430159 109 0.843101049366784 0.19701099395752
0.214056112430159 110 0.841349724194025 0.198011159896851
0.213056112430159 111 0.838855759982656 0.194011926651001
0.212056112430159 112 0.838294002334151 0.20501184463501
0.211056112430159 114 0.837745220153255 0.198011159896851
0.209056112430159 118 0.841237200826067 0.200011968612671
0.208056112430159 122 0.840354676822369 0.204011917114258
0.207056112430159 123 0.841196549210081 0.210012197494507
0.206056112430159 126 0.842209737816811 0.219012022018433
0.205056112430159 127 0.842785214265745 0.243013858795166
0.200056112430159 129 0.83889225789642 0.213012933731079
0.198056112430159 130 0.838222861637121 0.21101188659668
0.197056112430159 131 0.839282446294469 0.217012882232666
0.196056112430159 133 0.839718999005361 0.213012218475342
0.194056112430159 134 0.839627899750334 0.218013048171997
0.193056112430159 138 0.836560622834536 0.213011980056763
0.192056112430159 140 0.836195350298793 0.224013090133667
0.191056112430159 141 0.835698826437851 0.224012851715088
0.189056112430159 143 0.835150728883091 0.224013090133667
0.188056112430159 144 0.834925255378135 0.228013038635254
0.187056112430159 145 0.834480944388224 0.223012924194336
0.186056112430159 146 0.834225262271208 0.233013153076172
0.184056112430159 147 0.83509742696681 0.243014097213745
0.179056112430159 150 0.834856469126887 0.227012872695923
0.177056112430159 151 0.835179023890241 0.229012966156006
0.175056112430159 153 0.836046574656033 0.233014106750488
0.173056112430159 154 0.836387684652806 0.232012987136841
0.172056112430159 160 0.835753864543216 0.236012935638428
0.171056112430159 161 0.835534100959498 0.241014003753662
0.169056112430159 163 0.833708077457646 0.239013910293579
0.167056112430159 164 0.83345555736658 0.238013982772827
0.165056112430159 167 0.833686391047954 0.253013849258423
0.164056112430159 168 0.833373717711839 0.239014148712158
0.163056112430159 169 0.833431211338915 0.249013900756836
0.162056112430159 171 0.833212931102305 0.246013879776001
0.161056112430159 172 0.832952067346745 0.249013900756836
0.160056112430159 177 0.830488902488585 0.247014999389648
0.159056112430159 178 0.830442764085597 0.250014066696167
0.158056112430159 181 0.830901424851039 0.264014959335327
0.157056112430159 182 0.830995290087128 0.259015083312988
0.156056112430159 183 0.83080218476727 0.261014938354492
0.154056112430159 185 0.831287936880757 0.258015155792236
0.153056112430159 186 0.831222700945409 0.26001501083374
0.152056112430159 187 0.831857152581205 0.261015176773071
0.151056112430159 188 0.832028458092361 0.255014896392822
0.150056112430159 189 0.830308733826457 0.273015022277832
0.149056112430159 192 0.831542537499353 0.259015083312988
0.148056112430159 193 0.831741834247541 0.271016120910645
0.147056112430159 194 0.832270497186638 0.269015073776245
0.146056112430159 195 0.832296054726182 0.26001501083374
0.145056112430159 199 0.831949514167461 0.2740159034729
0.144056112430159 200 0.832408310663592 0.268015146255493
0.143056112430159 203 0.832932124312763 0.275015830993652
0.142056112430159 206 0.832333410998249 0.276015996932983
0.141056112430159 208 0.832370002812167 0.272016048431396
0.140056112430159 210 0.832299811866943 0.28601598739624
0.139056112430159 214 0.834237460345367 0.278016090393066
0.138056112430159 220 0.834818021954088 0.289016008377075
0.137056112430159 224 0.836001885869811 0.292016983032227
0.135056112430159 225 0.834513958911542 0.288015842437744
0.134056112430159 227 0.835052159741898 0.295017004013062
0.133056112430159 232 0.833984526360653 0.290015935897827
0.132056112430159 233 0.834648635926066 0.321017980575562
0.131056112430159 239 0.836238216189658 0.309017896652222
0.130056112430159 241 0.836575786488474 0.29401707649231
0.129056112430159 248 0.836598868196227 0.30801796913147
0.128056112430159 252 0.83588250383752 0.297016859054565
0.127056112430159 255 0.836162365490689 0.307017087936401
0.126056112430159 256 0.835997982661823 0.315017938613892
0.125056112430159 258 0.835870156446553 0.31401801109314
0.124056112430159 261 0.836505672350407 0.317018032073975
0.123056112430159 266 0.834254744761718 0.311017036437988
0.122056112430159 268 0.834432966827544 0.324018001556396
0.121056112430159 269 0.83435780005391 0.32201886177063
0.120056112430159 274 0.834877892239538 0.327018976211548
0.119056112430159 278 0.834754352385385 0.340020179748535
0.118056112430159 280 0.835301381321449 0.327017784118652
0.117056112430159 281 0.835549721991647 0.355020046234131
0.116056112430159 286 0.835929338672334 0.372022151947021
0.115056112430159 287 0.836108399326996 0.343019008636475
0.114056112430159 289 0.834788390573744 0.342020034790039
0.113056112430159 292 0.834719502579832 0.358021020889282
0.112056112430159 295 0.834158528329571 0.345020055770874
