"Granularity" "Nodes" "Straightness" "Duration"
0 50 0.951464872835864 0.00600004196166992
0.899074677607827 51 0.938357817373389 0.0850048065185547
0.760074677607827 52 0.927399172711768 0.0900051593780518
0.599074677607828 53 0.918014716511329 0.100006103515625
0.591074677607828 54 0.909532543770986 0.109005928039551
0.563074677607827 55 0.90409947105336 0.104006052017212
0.506074677607827 56 0.896937251903612 0.116006135940552
0.463074677607827 57 0.89163716765912 0.115005970001221
0.449074677607827 58 0.885306667776856 0.126007795333862
0.447074677607827 59 0.880786374499669 0.11700701713562
0.437074677607827 60 0.876284918709136 0.118005990982056
0.414074677607827 61 0.87213251079493 0.127007007598877
0.402074677607827 62 0.868088883399289 0.132007122039795
0.394074677607827 63 0.863726828445607 0.133008003234863
0.388074677607827 64 0.860889494223871 0.142008066177368
0.380074677607827 65 0.856486557377978 0.140007972717285
0.375074677607827 66 0.854252010641581 0.149008989334106
0.363074677607827 68 0.848376822387103 0.148009061813354
0.359074677607827 69 0.844056504884711 0.14900803565979
0.330074677607827 70 0.842178623660867 0.160008907318115
0.323074677607827 71 0.840129652341112 0.196011066436768
0.319074677607827 73 0.835906128603412 0.17700982093811
0.312074677607827 75 0.834719295252354 0.20001220703125
0.309074677607827 77 0.832352814201834 0.167008876800537
0.306074677607827 78 0.831370479471819 0.172010183334351
0.304074677607827 79 0.828315188579184 0.166008949279785
0.299074677607827 81 0.824604578855189 0.184010982513428
0.298074677607827 83 0.820981393720959 0.238013982772827
0.296074677607827 84 0.821000065743685 0.18300986289978
0.295074677607827 85 0.818691799046749 0.202011823654175
0.291074677607827 86 0.816700419878681 0.215013027191162
0.284074677607827 87 0.816012859638411 0.201011896133423
0.283074677607827 88 0.815476648090962 0.188010931015015
0.281074677607827 89 0.814325820926771 0.218013048171997
0.278074677607827 90 0.813327621394565 0.205012083053589
0.276074677607827 91 0.812177848298743 0.206011772155762
0.272074677607827 92 0.812348897388523 0.369020938873291
0.270074677607827 93 0.811228461903952 0.203011035919189
0.268074677607827 95 0.80934144214115 0.195011138916016
0.265074677607827 97 0.809088603150655 0.205010890960693
0.261074677607827 98 0.808620647446746 0.218011856079102
0.258074677607827 99 0.80798734684172 0.207012176513672
0.256074677607827 100 0.805713719589459 0.20001220703125
0.253074677607827 101 0.803855806300745 0.208011865615845
0.245074677607827 103 0.803569904875941 0.221013069152832
0.242074677607827 105 0.801856043163595 0.201012134552002
0.240074677607827 106 0.801065570819475 0.19701099395752
0.237074677607827 107 0.800998960793961 0.206012010574341
0.236074677607827 108 0.799578077088439 0.228013038635254
0.231074677607827 109 0.798815270590855 0.210012912750244
0.230074677607827 110 0.798157729986597 0.214012145996094
0.225074677607827 112 0.797824469265756 0.231013059616089
0.224074677607827 113 0.796004437839218 0.206012010574341
0.223074677607827 114 0.794837974399465 0.227012872695923
0.220074677607827 116 0.79433546369585 0.221013069152832
0.218074677607827 119 0.7932682826847 0.218011856079102
0.217074677607827 121 0.792133109743502 0.225013017654419
0.216074677607827 122 0.791747002857248 0.265015125274658
0.215074677607827 123 0.791219932846213 0.230012893676758
0.213074677607827 125 0.791205104233114 0.23701286315918
0.212074677607827 127 0.79094082433034 0.23701286315918
0.210074677607827 128 0.790854239723259 0.255013942718506
0.208074677607827 133 0.791808860377515 0.236014127731323
0.207074677607827 135 0.791249684037887 0.247014045715332
0.206074677607827 136 0.791570637846947 0.234013080596924
0.204074677607827 137 0.791344778236548 0.246013879776001
0.201074677607827 138 0.790484295408093 0.246013879776001
0.200074677607827 139 0.790657599911425 0.24601411819458
0.199074677607827 143 0.789817049157609 0.245013952255249
0.198074677607827 145 0.790008808429065 0.252013921737671
0.197074677607827 148 0.789240131223311 0.236014127731323
0.195074677607827 149 0.789657459983501 0.263015031814575
0.194074677607827 150 0.789465208993185 0.252015113830566
0.192074677607827 151 0.789211600787338 0.247014045715332
0.190074677607827 154 0.787891371198528 0.338018894195557
0.189074677607827 155 0.787906977975815 0.262015104293823
0.188074677607827 157 0.788592139809774 0.27201509475708
0.187074677607827 158 0.788255079856487 0.270015001296997
0.186074677607827 159 0.788344049842465 0.277015924453735
0.185074677607827 163 0.789321095666026 0.264014959335327
0.181074677607827 166 0.789046992450146 0.307018041610718
0.180074677607827 167 0.788696973873114 0.286016941070557
0.179074677607827 169 0.787808518036588 0.31401801109314
0.178074677607827 171 0.787145981306183 0.305017948150635
0.177074677607827 172 0.787412342321822 0.301017045974731
0.176074677607827 175 0.78759000609711 0.306017875671387
0.175074677607827 176 0.787261575512798 0.297017097473145
0.174074677607827 179 0.786399193754565 0.276015996932983
0.173074677607827 180 0.786047509994234 0.288015842437744
0.172074677607827 181 0.78620121743982 0.278016090393066
0.169074677607827 182 0.785517010851809 0.29201602935791
0.168074677607827 183 0.784588574829236 0.311017990112305
0.167074677607827 185 0.785118789839734 0.316017866134644
0.165074677607827 187 0.78474236216586 0.296016931533813
0.163074677607827 191 0.783926450030789 0.288016080856323
0.161074677607827 194 0.783162231922225 0.294016122817993
0.160074677607827 195 0.782926602060808 0.333019018173218
0.159074677607827 198 0.783483673709588 0.299016952514648
0.158074677607827 199 0.783669211947166 0.329018831253052
0.156074677607827 201 0.78409432949631 0.317018032073975
0.155074677607827 202 0.784086218970179 0.30601692199707
0.154074677607827 204 0.784196165162655 0.323019027709961
0.153074677607827 206 0.784052341077706 0.299016952514648
0.152074677607827 208 0.783104935344069 0.337018966674805
0.150074677607827 210 0.783381136323237 0.32001805305481
0.149074677607827 214 0.781979916958196 0.304017066955566
0.148074677607827 217 0.782870399060441 0.322018146514893
0.147074677607827 219 0.782373249864723 0.337018966674805
0.146074677607827 220 0.782721599545819 0.352020025253296
0.145074677607827 225 0.782221884677584 0.325017929077148
0.144074677607827 230 0.782494088741528 0.343019008636475
0.143074677607827 231 0.783025171317131 0.330018043518066
0.142074677607827 233 0.783321951477875 0.354020833969116
0.141074677607827 236 0.783560243805894 0.328019142150879
0.140074677607827 239 0.783517719451925 0.352020025253296
0.139074677607827 241 0.783989199502489 0.365020990371704
0.138074677607827 248 0.783114732795413 0.347019910812378
0.136074677607827 249 0.783442160340965 0.339019060134888
0.135074677607827 251 0.783522204213732 0.378021955490112
0.134074677607827 253 0.783387034017439 0.35702109336853
0.133074677607827 255 0.783642388507584 0.378021001815796
0.132074677607827 262 0.784529536435938 0.366020917892456
0.131074677607827 265 0.784262144956309 0.380022048950195
0.130074677607827 267 0.784606821207007 0.382021903991699
0.129074677607827 269 0.78453584267239 0.392022132873535
0.128074677607827 272 0.783766579070425 0.42302393913269
0.127074677607827 276 0.783526920226746 0.370020866394043
0.126074677607827 278 0.782795439693352 0.376020908355713
0.125074677607827 280 0.783093329625572 0.387022018432617
0.124074677607827 284 0.783209135265898 0.385021924972534
0.123074677607827 288 0.784384618910103 0.398023128509521
0.122074677607827 292 0.784673351581858 0.384021997451782
0.121074677607827 294 0.78437851694162 0.399023056030273
0.120074677607827 296 0.784666798501283 0.408023118972778
0.119074677607827 299 0.784113098010197 0.399023056030273
0.118074677607827 305 0.78427578679043 0.424025058746338
0.117074677607827 307 0.78416861475309 0.412023067474365
0.116074677607827 310 0.783839674439127 0.406023025512695
0.115074677607827 315 0.783250400278836 0.447025060653687
0.114074677607827 316 0.783426367572713 0.436025142669678
0.113074677607827 318 0.783579983740227 0.416023969650269
0.112074677607827 322 0.783321496820056 0.436025142669678
0.111074677607827 326 0.783553519976586 0.415024042129517
0.110074677607827 329 0.783591499762225 0.438024997711182
0.109074677607827 334 0.784045109825616 0.442026138305664
0.108074677607827 339 0.783615623098369 0.439024925231934
0.107074677607827 342 0.783394035755161 0.455025911331177
0.106074677607827 349 0.784221591968183 0.451026201248169
0.105074677607827 352 0.783783816186033 0.449026107788086
0.104074677607827 359 0.784774561204794 0.474027156829834
0.103074677607827 365 0.784653473278472 0.481028079986572
0.102074677607827 367 0.784592006475334 0.455025911331177
0.101074677607827 370 0.784179021743139 0.505029201507568
0.100074677607827 372 0.784122337096315 0.491028070449829
0.0990746776078274 382 0.784532911987931 0.491028070449829
0.0980746776078274 388 0.784745902733101 0.490027904510498
0.0970746776078274 392 0.784949607642382 0.506028890609741
0.0960746776078274 398 0.785112067872665 0.513029098510742
0.0950746776078274 402 0.785620989164521 0.50002908706665
0.0940746776078274 409 0.785039230509393 0.514029026031494
0.0930746776078274 413 0.785229628276858 0.568032026290894
0.0920746776078274 421 0.785928856080203 0.53403115272522
0.0910746776078274 425 0.786061328869972 0.523029088973999
0.0900746776078274 434 0.786553886473745 0.568032026290894
0.0890746776078274 442 0.785673362664194 0.569031953811646
0.0880746776078274 448 0.786251785617556 0.565032005310059
0.0870746776078274 457 0.786443544823928 0.581032991409302
0.0860746776078274 463 0.786666126639359 0.567033052444458
0.0850746776078274 468 0.786406385167025 0.590034008026123
0.0840746776078274 474 0.785908243687315 0.597033977508545
0.0830746776078274 479 0.786631403850516 0.648036956787109
0.0820746776078274 483 0.786660192625365 0.58603310585022
0.0810746776078274 492 0.786753776053276 0.593034029006958
0.0800746776078274 501 0.786696966202475 0.618036031723022
0.0790746776078274 512 0.787117248531121 0.663038015365601
0.0780746776078274 518 0.786818605541096 0.651036977767944
0.0770746776078274 525 0.787246100859419 0.661037921905518
0.0760746776078274 532 0.787534519581156 0.664037942886353
0.0750746776078274 539 0.787557720161896 0.665037870407104
0.0740746776078274 552 0.78830226986337 0.682039022445679
0.0730746776078274 561 0.789274163479204 0.669038057327271
0.0720746776078274 571 0.789041248560808 0.727041959762573
0.0710746776078274 581 0.789011871111806 0.719041109085083
0.0700746776078274 595 0.78976165872773 0.73704195022583
0.0690746776078274 612 0.789805252468227 0.818046808242798
0.0680746776078274 619 0.790166981810262 0.745042085647583
0.0670746776078274 628 0.790316195117166 0.770044088363647
0.0660746776078275 646 0.790322580340826 0.811046123504639
0.0650746776078275 654 0.790486925477236 0.84804892539978
0.0640746776078275 662 0.790453515841776 0.853048801422119
0.0630746776078275 672 0.790277619461013 0.88805103302002
0.0620746776078275 685 0.790719902798688 0.917052984237671
0.0610746776078275 701 0.79128918375391 0.932053089141846
0.0600746776078275 715 0.791524466714411 0.896052122116089
0.0590746776078275 736 0.791898188305509 0.928053140640259
