"Granularity" "Nodes" "Straightness" "Duration" "Memory"
0 100 0.643602662815903 0 25.4
1.13068327607768 101 0.640563424984586 0.650001049041748 25.4
1.12168327607768 102 0.638292538747717 0.405000925064087 25.4
1.10568327607768 103 0.635367456392129 0.410001039505005 25.4
1.10168327607768 104 0.63264466188936 0.415000915527344 25.4
1.10068327607768 105 0.62970992612445 0.420000076293945 25.4
1.09268327607768 106 0.626290326795899 0.405001163482666 25.4
1.06068327607768 107 0.622682315126801 0.434999942779541 25.4
1.04568327607768 108 0.620149861764234 0.435000896453857 25.4
1.03568327607768 109 0.617564772801974 0.425000905990601 25.4
1.03368327607768 110 0.614573890436727 0.43500018119812 25.4
1.02668327607768 111 0.613106527717363 0.424999952316284 25.4
1.02368327607768 112 0.611743027758088 0.42500114440918 25.4
1.02268327607768 113 0.609111735268739 0.450000047683716 25.4
0.995683276077682 114 0.60696443929762 0.449999809265137 25.4
0.992683276077682 115 0.604633243057448 0.455000877380371 25.4
0.965683276077682 116 0.60213213164112 0.454999923706055 25.4
0.964683276077682 117 0.599245044265057 0.440000057220459 25.4
0.956683276077682 118 0.596768436784589 0.434999942779541 25.4
0.954683276077682 119 0.594570864855158 0.460000991821289 25.4
0.949683276077682 120 0.592401699214889 0.454999923706055 25.4
0.943683276077682 121 0.591189023464166 0.460000991821289 25.4
0.936683276077682 122 0.590316516331982 0.450001001358032 25.4
0.935683276077682 123 0.589606512854892 0.470000982284546 25.4
0.932683276077682 125 0.588138451139098 0.474999904632568 25.4
0.929683276077682 126 0.586438938733972 0.460000991821289 25.4
0.925683276077682 127 0.585805903790292 0.450001001358032 25.4
0.922683276077682 128 0.585592231164853 0.454999923706055 25.4
0.921683276077682 129 0.584795604623984 0.475000143051147 25.4
0.920683276077682 130 0.584172335899193 0.45500111579895 25.4
0.919683276077682 131 0.582428484412018 0.465001106262207 25.4
0.917683276077682 132 0.582169371269767 0.480000972747803 25.4
0.915683276077682 133 0.581442062498779 0.474999904632568 25.4
0.912683276077682 134 0.57976058138333 0.485001087188721 25.4
0.910683276077682 135 0.57786873147353 0.510000944137573 25.4
0.908683276077682 136 0.57601380690027 0.464999914169312 25.4
0.906683276077682 138 0.57293082941117 0.460000991821289 25.4
0.903683276077682 139 0.571709859495585 0.474999904632568 25.4
0.898683276077682 140 0.572479061734316 0.474999904632568 25.4
0.895683276077682 141 0.572206306392882 0.465001106262207 25.4
0.893683276077682 142 0.569871832091271 0.500000953674316 25.4
0.891683276077682 143 0.568113181864948 0.475000143051147 25.4
0.889683276077682 144 0.568406385557576 0.485001087188721 25.4
