"Granularity" "Nodes" "Straightness" "Duration" "Memory"
0 100 0.930853563281705 0.00700116157531738 23.2
0.703808350974402 101 0.929576388545554 0.201010942459106 23.2
0.675808350974402 102 0.927095655525461 0.217012882232666 23.2
0.530808350974402 103 0.92575690281962 0.210012197494507 23.2
0.468808350974402 104 0.924684937531812 0.211012125015259 23.2
0.450808350974402 105 0.923351984564979 0.215012073516846 23.2
0.438808350974402 106 0.922144557186051 0.23101282119751 23.2
0.412808350974402 107 0.922872178146929 0.229012966156006 23.2
0.403808350974402 108 0.922199554454546 0.261015176773071 23.2
0.353808350974402 109 0.921105223336655 0.275016069412231 23.2
0.352808350974402 110 0.921822448579049 0.248013973236084 23.2
0.351808350974402 111 0.920895473601203 0.265014886856079 23.2
0.340808350974402 112 0.919655605126936 0.275016069412231 23.2
0.337808350974402 113 0.918193123260996 0.289016008377075 23.2
0.299808350974402 114 0.918866357947988 0.287017107009888 23.2
0.297808350974402 115 0.918785599285519 0.266014814376831 23.2
0.292808350974402 117 0.918403119151198 0.29401707649231 23.2
0.284808350974402 118 0.915347964207715 0.271015167236328 23.2
0.280808350974402 119 0.914555370218597 0.311017990112305 23.2
0.274808350974402 120 0.915267408800108 0.297016859054565 23.2
0.269808350974402 121 0.914174630810622 0.290015935897827 23.2
0.268808350974402 123 0.914415265175173 0.31401801109314 23.2
0.264808350974402 124 0.913551370956559 0.335020065307617 23.2
0.261808350974402 125 0.913043719650485 0.331018924713135 23.2
0.257808350974402 126 0.912632134310043 0.304016828536987 23.2
0.245808350974402 127 0.912189341710165 0.341019868850708 23.2
0.238808350974402 130 0.911518304159827 0.309017896652222 23.2
0.237808350974402 131 0.911246003442291 0.353019952774048 23.2
0.235808350974402 132 0.91139510832859 0.338020086288452 23.2
0.234808350974402 133 0.912061310521608 0.318018198013306 23.2
0.233808350974402 135 0.910588257123712 0.341018915176392 23.2
0.230808350974402 136 0.910974507638747 0.316019058227539 23.2
0.226808350974402 138 0.910132473288057 0.397022008895874 23.2
0.225808350974402 139 0.910711589074649 0.345018863677979 23.2
0.224808350974402 141 0.908431291624139 0.338018894195557 23.2
0.220808350974402 143 0.908025430344303 0.338020086288452 23.2
0.219808350974402 144 0.907953082303336 0.356019973754883 23.2
0.218808350974402 145 0.907574218427302 0.356019973754883 23.2
0.213808350974402 146 0.907011812777442 0.371020793914795 23.2
0.211808350974402 147 0.906346181248224 0.364021062850952 23.2
0.210808350974402 148 0.906132025058108 0.387022018432617 23.2
0.208808350974402 149 0.904884711656594 0.390022039413452 23.2
0.205808350974402 150 0.905518813578883 0.372021913528442 23.2
0.202808350974402 152 0.90484516141821 0.3800208568573 23.2
0.201808350974402 154 0.904398617619618 0.370021104812622 23.2
0.200808350974402 157 0.9028074842818 0.387022018432617 23.2
0.199808350974402 159 0.903216569518541 0.388023138046265 23.2
0.198808350974402 161 0.903753871725113 0.373020887374878 23.2
0.196808350974402 162 0.904287284513097 0.380022048950195 23.2
0.195808350974402 163 0.904595981877708 0.377021074295044 23.2
0.194808350974402 165 0.905223290182687 0.388021945953369 23.2
0.193808350974402 166 0.904779549644993 0.401022911071777 23.2
0.192808350974402 168 0.904155294621442 0.423025131225586 23.2
0.189808350974402 172 0.902841035345584 0.412024021148682 23.2
0.185808350974402 173 0.903062599998129 0.412024021148682 23.2
0.181808350974402 174 0.902808298918755 0.439024925231934 23.2
0.180808350974402 176 0.902371919973863 0.408022880554199 23.2
0.179808350974402 179 0.902910082335124 0.421024799346924 23.2
0.178808350974402 180 0.903449470766595 0.460026025772095 23.2
0.177808350974402 181 0.90378299149563 0.405022859573364 23.2
0.176808350974402 183 0.903796985774928 0.414024114608765 23.2
0.175808350974402 184 0.903358955455293 0.44502592086792 23.2
0.174808350974402 187 0.903075047792971 0.419023990631104 23.2
0.172808350974402 188 0.902892356264503 0.43102502822876 23.2
0.171808350974402 189 0.902844020162568 0.410022974014282 23.2
0.169808350974402 191 0.902169585860306 0.450024843215942 23.2
0.168808350974402 194 0.90191460322183 0.426024198532104 23.2
0.166808350974402 196 0.902293863386739 0.467026948928833 23.2
0.165808350974402 197 0.901675305722579 0.460026979446411 23.2
0.164808350974402 200 0.901840298810173 0.522030115127563 23.2
0.163808350974402 202 0.901119765033432 0.49702787399292 23.2
0.162808350974402 203 0.901434486139936 0.461025953292847 23.2
0.161808350974402 205 0.901232284113815 0.43702507019043 23.2
0.160808350974402 206 0.901037306593212 0.445026159286499 23.2
0.159808350974402 208 0.900031936122389 0.445025205612183 23.2
0.158808350974402 211 0.900432770116469 0.473026990890503 23.2
0.157808350974402 212 0.900330597582785 0.477027893066406 23.2
0.156808350974402 215 0.900929687277734 0.481026887893677 23.2
0.155808350974402 219 0.900446089021085 0.480026960372925 23.2
0.154808350974402 221 0.900350134926603 0.455026149749756 23.2
0.153808350974402 222 0.900644246905733 0.46302604675293 23.2
0.151808350974402 225 0.900189938757335 0.506028890609741 23.2
0.150808350974402 228 0.900806590688852 0.482027053833008 23.2
0.149808350974402 233 0.900259315346549 0.488028049468994 23.2
0.148808350974402 235 0.900453080454601 0.487027883529663 23.2
0.146808350974402 238 0.900543497324363 0.502028942108154 23.2
0.145808350974402 241 0.900338826036652 0.527029991149902 23.2
0.144808350974402 242 0.900393900692131 0.528029918670654 23.2
0.142808350974402 243 0.900039653391272 0.512030124664307 23.2
0.141808350974402 247 0.898973957382818 0.523030042648315 23.2
0.140808350974402 249 0.899180791663149 0.499028921127319 23.2
0.139808350974402 254 0.898797601037007 0.527029991149902 23.2
0.138808350974402 259 0.898872005533439 0.539030075073242 23.2
0.137808350974402 262 0.898249170516656 0.560031890869141 23.2
0.136808350974402 263 0.898636055799862 0.560031890869141 23.2
0.135808350974402 266 0.897263066797532 0.526029825210571 23.2
0.134808350974402 271 0.896480638979387 0.519030094146729 23.2
0.133808350974402 279 0.896476596356473 0.532029867172241 23.2
0.132808350974402 281 0.896220897344321 0.591033935546875 23.2
0.131808350974402 282 0.896524507726566 0.569032907485962 23.2
0.130808350974402 286 0.896903867212389 0.557032108306885 23.2
0.129808350974402 290 0.897302519077293 0.559031963348389 23.2
0.128808350974402 294 0.897328497564266 0.566031932830811 23.2
0.127808350974402 295 0.897079307080903 0.566031932830811 23.2
0.126808350974402 297 0.897238406255694 0.575032949447632 23.2
0.125808350974402 299 0.897248971051345 0.586033821105957 23.2
0.124808350974402 301 0.897142743080856 0.620035886764526 23.2
0.123808350974402 304 0.897634530987859 0.54603099822998 23.2
0.122808350974402 306 0.897124462203394 0.557032108306885 23.2
0.121808350974402 309 0.897434968854887 0.619035005569458 23.2
0.120808350974402 312 0.897156838360492 0.604035139083862 23.2
0.119808350974402 321 0.897670128397857 0.597033977508545 23.2
0.118808350974402 326 0.898224633711525 0.593032836914062 23.2
0.117808350974402 333 0.898556741261234 0.667037963867188 23.2
0.116808350974402 337 0.898341603918251 0.644036769866943 23.2
0.115808350974402 339 0.898237561184876 0.618035078048706 23.2
0.114808350974402 345 0.898304079183107 0.598035097122192 23.2
0.113808350974402 348 0.898045095488553 0.591034173965454 23.2
0.112808350974402 354 0.897630340583094 0.632035970687866 23.2
0.111808350974402 360 0.897030201705324 0.629035949707031 23.2
0.110808350974402 365 0.897135729716117 0.65503716468811 23.2
0.109808350974402 373 0.896826785381961 0.647037029266357 23.2
0.108808350974402 375 0.89685993227447 0.661037921905518 23.2
0.107808350974402 380 0.896588321785496 0.69704008102417 23.2
0.106808350974402 385 0.896896217028986 0.710040092468262 23.2
0.105808350974402 390 0.8967141617092 0.683038949966431 23.2
0.104808350974402 395 0.896566171622031 0.673038005828857 23.2
0.103808350974402 404 0.89567812381259 0.755043029785156 23.2
0.102808350974402 411 0.896233817494625 0.747042894363403 23.2
0.100808350974402 421 0.896264020447851 0.768043994903564 23.2
